id,,,DH01,DH02,DH03,DH04,DH05,DH06,DH07,DH08,DH09,DH10,DH11,DH12,DH13,DH14,DH15,DH16,DH17,DH18,DH19,DH20,DH21,DH22,DH23,DH24,DH25,DH26,DH27,DH28,DH29,DH30,DH31,DH32,DH33,DH34,DH35,DH36,DH37,DH38,DH39,DH40,DH41,DH42,DH43,DH44,DH45,DH46,DH47,DH48,DH49,DH50,DH51,DH52,DH53,DH54,DH55,DH56,DH57,DH58,DH59,DH60,DH61,DH62,DH63,DH64,DH65,DH66,DH67,DH68,DH69,DH70,DH71,DH72,DH73,DH74,DH75,DH76,DH77,DH78,DH79,DH80,DH81,DH82,DH83,DH84,DH85,DH86,DH87,DH88,DH89,DH90,DH91,DH92,DH93
wPt.5270,5B,247.5168,B,B,-,A,B,B,B,A,A,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,A,A,B,B,-,A,A,A,-,B,B,A,A,A,B,A,A,A,B,A,B,A,A,B,B,B,B,A,B,B,B,B,A,A,B,B,B,B,B,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,B,-
P34.M58.140,5B,247.5168,B,-,A,A,B,B,B,A,A,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,A,A,B,-,B,A,-,B,B,B,B,A,B,B,B,B,A,A,B,B,B,B,B,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,-,-
wPt.1036,5B,247.5168,B,B,A,A,B,B,B,A,A,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,A,A,B,A,B,A,A,B,B,B,B,A,B,B,-,B,A,A,B,B,B,B,B,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,B,-
wPt.3114,5B,249.9864,B,B,A,A,B,B,B,A,A,B,A,A,B,A,A,B,B,A,B,B,B,B,-,B,A,A,B,B,A,-,A,A,A,B,B,A,A,A,B,A,A,A,B,A,B,A,A,B,B,B,B,A,B,B,B,B,B,A,B,B,B,B,B,-,A,B,A,B,B,A,-,-,B,B,A,B,A,B,A,A,B,A,-,B,A,-,A,A,A,-,A,B,-
wPt.8418,5B,249.9864,B,B,A,A,B,B,B,A,-,B,A,A,B,A,A,-,B,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,-,A,A,B,A,B,A,A,B,B,B,B,A,B,B,B,B,B,A,B,B,B,B,B,A,A,B,A,B,B,A,A,A,B,B,A,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,B,-
P31.M60.118,5B,266.347,B,B,A,A,B,B,B,A,A,B,A,A,A,A,A,B,A,B,B,B,B,B,B,B,A,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,A,A,A,A,B,A,-,A,B,A,B,A,B,B,B,A,B,A,B,A,A,B,B,A,-,B,A,B,B,A,A,A,B,B,A,B,A,A,A,A,B,A,A,B,A,A,A,A,-,A,A,B,-
gwm190,5D1,0,B,B,B,A,B,B,A,A,B,A,A,A,B,B,B,A,B,B,A,B,A,B,A,A,B,A,A,A,A,A,A,A,A,B,A,B,B,A,A,A,B,B,B,A,B,A,B,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,A,B,B,A,A,A,A,B,B,B,B,B,A,B,B,B,B,B,A,A,A,A,B,A,A,A,B,A,A
P32.M57.191,5D1,44.2101,B,B,A,A,A,B,A,A,B,B,A,B,B,B,B,A,A,B,A,B,A,A,-,A,B,A,A,A,A,A,A,A,A,B,A,A,B,A,B,A,B,B,B,B,B,A,B,B,A,B,A,B,B,B,B,A,B,B,B,A,B,A,A,A,B,B,B,B,A,A,A,B,A,A,B,B,B,B,B,B,B,B,A,A,B,B,B,A,B,B,B,B,B
gwm583,5D1,77.6016,B,A,-,B,B,B,A,B,B,B,A,B,B,B,A,A,B,B,-,B,A,A,B,A,B,A,-,B,-,A,A,A,A,A,A,A,A,A,B,A,B,-,A,-,A,A,B,B,A,B,A,B,B,A,B,B,B,B,A,B,B,A,A,A,A,B,B,B,A,-,-,-,A,A,-,B,B,-,A,B,A,B,-,-,B,A,B,A,B,B,B,B,-
gdm43,5D1,92.6068,B,-,-,B,B,A,-,B,B,B,A,-,B,-,A,-,-,A,A,B,A,A,B,A,B,A,-,-,-,A,B,A,A,A,A,-,-,B,B,A,A,B,-,-,A,A,A,-,A,B,A,B,B,A,-,B,B,-,-,B,-,-,-,-,A,B,B,-,-,A,-,-,A,A,B,B,-,B,A,A,A,-,A,A,B,A,B,A,-,-,B,-,-
wmc443,5D2,0,B,B,A,B,B,B,A,A,B,A,A,A,B,B,B,-,A,A,-,B,B,-,-,A,B,A,B,A,B,A,B,A,B,B,A,B,B,B,B,B,B,B,B,A,A,B,A,A,B,B,A,A,A,B,B,B,B,-,A,B,A,B,B,B,A,A,A,B,A,A,A,A,A,-,-,B,A,B,B,A,A,B,B,B,B,B,B,A,B,B,B,A,B
wPt.4771,5D2,33.9771,A,B,-,-,B,B,A,B,-,-,A,B,B,B,B,B,A,A,B,A,B,-,B,A,-,A,B,A,A,A,B,A,A,B,A,B,B,B,A,B,A,A,-,A,A,B,A,A,B,-,-,A,A,A,A,-,A,B,B,B,B,B,A,A,A,A,A,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B,A,B,-,-,B,A,B,-,B,B,-
P36.M50.44,5D2,48.5726,B,B,B,B,B,B,A,B,B,B,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,B,B,A,B,B,A,B,B,B,B,B,A,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B,A,B,A,B,B,A,B,B,A,A,A
wPt.2847,5D2,50.8719,B,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,B,B,A,-,B,A,B,B,B,B,B,A,A,-,B,A,B,A,A,B,B,B,A,A,A,-,B,B,B,B,B,B,B,B,A,A,A,A,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,B,B,A,A,-
wPt.3921,5D2,50.8719,B,B,B,B,B,B,A,B,B,-,A,B,A,B,B,B,A,A,B,A,B,A,B,A,B,A,B,A,A,B,B,A,B,B,A,B,B,B,B,B,A,A,-,B,A,B,A,A,B,B,B,A,A,A,-,B,B,B,B,B,B,B,-,A,A,A,A,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,B,B,A,A,-
gwm292,5D2,168.4407,A,A,B,B,B,A,A,-,B,A,B,A,A,A,A,B,A,A,B,B,A,A,-,A,A,B,A,B,B,A,B,A,A,A,B,A,A,B,A,-,A,B,-,B,A,B,A,B,B,B,B,A,B,A,B,B,B,B,A,B,-,A,A,A,A,A,B,B,A,B,A,A,A,A,B,B,B,B,B,A,B,A,A,A,A,B,A,B,A,B,A,A,B
gwm459,6A1,0,B,B,B,-,-,A,A,A,-,A,A,B,B,A,B,B,A,-,A,A,B,B,A,B,A,A,A,-,B,B,B,B,A,A,A,A,-,B,B,B,A,-,A,B,B,A,-,B,B,A,B,B,B,A,A,A,A,B,A,-,A,A,B,B,-,-,-,A,A,B,B,A,A,B,A,A,-,-,-,A,A,A,A,A,A,A,A,A,-,B,A,A,B
gwm169,6A1,57.634,B,A,B,A,A,A,A,A,B,B,A,B,B,B,A,A,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,-,B,A,B,B,-,B,B,A,A,B,A,B,B,A,B,B,B,A,B,A,A,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,B,-,B,B,B,A,B,A,A,A,A,A,B,B,A,A,B
P39.M47.192,6A1,63.5934,B,A,B,A,A,A,A,A,B,A,A,B,B,B,A,B,B,A,A,A,B,B,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,B,B,A,A,B,A,B,B,A,B,A,B,A,B,A,A,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,A,A,A,A,A,B,B,A,B,B,B,A,B,A,A,A,A,A,A,B,A,-,A
bcd269B,6A1,99.3744,B,A,B,A,A,A,A,A,B,-,A,B,B,B,A,B,B,B,A,A,B,A,A,B,B,A,B,-,B,A,B,B,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,A,A,A
P37.M50.235,6A1,100.5108,B,A,B,A,A,A,A,A,B,B,A,B,B,B,A,B,B,B,A,A,B,A,A,B,A,A,B,B,B,A,B,B,B,B,A,A,A,B,A,A,A,B,A,B,-,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,A,A,-
P44.M54.228,6A1,102.8101,B,A,B,A,A,A,A,A,B,A,A,B,B,B,A,B,B,B,A,A,B,A,-,B,A,A,B,A,B,A,B,B,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,-,B,B,B,B,B,A,A,A,A,A,B,A,A,A
P32.M52.219,6A1,109.9651,B,A,A,A,A,A,A,A,B,A,B,B,B,B,A,B,B,B,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,B,B,A,B,A,A,A,A,A,A,B,B,B,A,A,A,A,B,A,A,A,B,B,B,A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,B,A,-
barc146,6A1,112.2382,-,-,A,A,A,A,A,A,B,A,B,B,B,B,A,B,B,B,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,B,A,A
wPt.8183,6A1,116.2945,A,A,-,A,-,A,A,A,B,A,B,B,B,B,A,B,B,B,A,A,B,A,A,B,A,A,B,A,-,B,B,B,-,B,A,A,A,-,A,A,A,B,A,B,B,A,A,-,A,A,B,A,A,A,A,A,A,-,A,B,A,A,-,A,B,A,A,A,-,A,A,A,-,A,A,A,A,A,A,-,-,B,B,B,A,A,A,A,-,B,B,A,-
wPt.5346,6A1,125.4106,B,A,-,-,B,A,A,A,B,A,B,B,B,B,A,B,B,B,A,-,B,A,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,B,B,A,A,B,A,B,B,A,A,B,A,-,B,A,A,A,-,A,B,B,A,B,A,A,A,A,B,A,A,A,B,B,A,A,B,A,A,B,A,A,A,B,A,B,-,B,A,-,A,A,B,B,-,A,-
gwm518,6A1,129.116,B,A,A,A,B,A,A,A,B,A,B,B,B,B,A,B,B,B,A,A,B,A,A,B,A,A,B,A,B,B,B,B,B,B,A,A,A,B,A,A,A,B,A,B,B,A,A,B,A,A,B,A,A,A,A,A,B,B,A,B,A,A,A,A,B,A,A,A,B,B,A,A,B,A,A,B,B,A,A,B,A,B,B,B,A,A,A,A,B,B,B,A,A
P46.M50.226,6A1,153.0947,B,A,A,B,B,A,B,B,B,B,B,B,B,B,B,A,B,A,B,-,B,A,-,B,A,A,B,-,B,B,B,B,B,B,A,A,A,B,A,A,-,B,A,B,B,A,A,B,A,A,B,B,-,-,-,A,B,B,A,B,A,A,A,A,B,B,A,A,A,B,A,A,B,B,A,B,-,B,-,B,A,B,B,A,A,A,B,B,B,B,B,A,A
P45.M48.177,6A1,163.6602,B,A,A,B,B,A,B,B,B,B,B,B,B,B,B,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B,B,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,A,B,A,A,B,B,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,B,B,A,B,B,B,A,B,B,A,A,A,A,A,B,B,B,B,B
wPt.5256,6A1,169.6196,B,A,-,B,A,A,B,B,B,B,B,B,B,B,B,A,B,A,B,A,B,B,A,-,A,A,B,A,B,B,B,A,B,B,A,A,A,B,A,A,A,B,B,B,-,A,A,B,A,A,B,B,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,B,A,A,A,A,A,B,B,B,A,-
wPt.2587,6A1,169.6196,B,A,B,B,A,A,B,B,B,B,B,B,B,B,B,A,B,A,B,A,B,B,A,B,A,A,B,-,B,B,B,A,B,B,A,A,A,B,A,A,A,B,B,B,B,A,A,B,A,A,B,B,A,A,-,A,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,B,A,A,A,A,A,B,B,B,A,-
wPt.6273,6A1,169.6196,B,A,B,B,A,A,B,B,-,B,B,B,B,B,B,A,B,A,B,A,B,B,A,B,A,A,B,A,B,B,B,A,B,B,A,A,A,B,-,A,A,B,B,B,B,A,A,B,-,A,B,B,A,A,-,A,B,A,-,B,A,B,-,A,B,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,B,A,A,A,A,A,B,B,B,A,-
wPt.8422,6A1,169.6196,B,A,B,B,A,A,B,B,B,B,B,B,B,B,B,A,B,A,B,A,B,B,A,-,A,A,B,A,B,B,B,A,B,B,A,A,A,B,A,A,A,B,B,B,-,A,A,B,A,A,B,B,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,B,A,A,-,A,A,B,B,B,A,-
P42.M49.56,6A1,175.579,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,B,B,A,B,A,A,B,A,B,B,B,A,B,A,A,A,A,B,A,A,A,B,B,B,B,A,A,B,A,B,B,B,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,B,A,A,B,A,A,B,B,B,B,-
wPt.2356,6A1,178.0486,B,-,B,B,A,A,B,B,-,B,B,B,-,B,B,A,B,A,B,A,B,B,A,B,A,A,B,-,A,B,B,A,B,A,A,A,-,B,A,A,A,B,B,B,B,A,A,B,A,B,B,B,A,A,-,-,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,-,B,B,B,B,A,B,A,B,A,-,B,A,A,B,A,A,B,B,B,B,-
wPt.7229,6A1,179.4376,-,B,-,B,A,A,B,B,-,B,B,B,B,B,B,A,B,A,B,A,B,B,A,B,A,A,B,A,-,-,B,A,-,A,A,A,A,B,A,A,A,B,-,B,-,A,A,B,A,-,B,B,A,A,A,A,-,A,A,-,A,B,A,A,A,B,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,A,B,A,A,B,A,A,B,B,B,B,-
wPt.9887,6A1,183.5495,B,B,B,B,A,A,B,B,B,B,A,B,B,B,B,-,B,A,B,A,B,B,A,B,A,A,B,-,A,B,B,A,B,A,A,A,A,B,A,-,A,A,B,B,B,A,A,B,A,B,B,B,A,A,-,A,B,A,A,B,A,B,A,A,-,B,A,A,A,B,A,A,B,B,B,B,B,B,A,B,A,A,B,A,A,B,A,A,B,B,B,B,-
gwm334,6A1,184.7123,B,B,B,B,A,A,B,B,B,B,A,B,B,B,B,A,B,A,B,A,B,B,A,B,A,A,B,A,A,B,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,A,B,B,B,A,A,A,A,B,A,A,B,A,B,A,A,A,B,A,A,A,B,A,A,B,B,B,B,B,B,A,B,A,A,B,A,A,B,A,A,B,B,B,B,A
P37.M50.234,6A1,210.2536,B,B,B,B,A,B,A,A,-,B,A,B,B,B,B,B,A,A,A,A,-,B,A,B,A,B,-,A,A,B,A,A,A,A,A,A,B,B,B,B,A,A,B,-,-,A,A,B,A,B,B,B,A,A,A,A,B,A,A,A,A,B,B,A,A,B,A,B,B,B,B,A,B,A,B,B,B,B,A,B,-,A,B,A,A,B,A,A,B,-,B,B,-
P42.M52.321,6A1,212.8516,B,B,B,B,A,B,A,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,B,B,A,A,B,-,A,A,A,A,A,-,B,B,B,A,A,B,B,A,A,-,B,A,B,B,-,A,A,A,A,B,A,A,A,B,-,B,A,A,B,A,B,B,B,B,A,B,B,B,B,B,B,A,B,B,A,B,A,A,B,A,A,-,B,B,B,-
wPt.7413,6A1,212.8516,B,B,B,B,A,B,A,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,B,B,A,A,B,B,A,A,A,B,A,B,B,B,A,A,-,A,B,A,A,A,B,B,B,A,A,B,A,B,B,B,B,A,B,B,B,B,B,B,A,B,B,A,B,A,A,B,A,A,B,B,B,B,-
wPt.3896,6A1,220.9775,B,B,A,B,A,B,A,A,B,-,A,B,B,-,B,B,A,A,A,A,B,B,B,-,A,B,B,B,A,B,A,A,A,-,A,A,B,B,B,B,A,A,-,B,A,A,A,B,A,B,-,B,A,A,A,A,B,A,A,A,B,B,B,A,A,B,A,-,B,B,-,A,A,-,B,B,B,B,A,A,B,A,-,A,A,-,A,A,B,B,A,B,-
05WApredSrgene,6A1,266.4684,B,A,B,B,A,A,A,B,B,B,A,A,B,B,B,A,A,A,A,A,A,B,A,A,A,B,A,B,A,A,B,A,A,A,A,A,A,B,A,B,A,A,A,B,A,A,A,-,A,A,B,B,A,A,A,A,-,A,-,A,B,A,B,A,A,A,B,B,A,A,B,A,B,A,B,-,B,B,B,A,A,A,A,B,A,B,A,A,B,B,A,B,A
P39.M53.229,6A2,0,A,A,A,B,B,A,B,B,B,A,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,A,B,A,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,B,-,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,-,B,A,A,A,A,A,B,A,A,A,-
wPt.1159,6A2,5.9594,A,A,A,B,B,A,B,B,B,A,A,B,B,B,A,-,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,A,-
wPt.5234,6A2,5.9594,A,A,A,B,-,A,B,B,B,A,A,B,-,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,A,-,B,B,A,A,B,A,A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,-,A,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,A,-
wPt.4765,6A2,5.9594,A,A,-,B,B,A,B,B,B,A,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,-,B,B,A,A,B,-,B,B,B,A,A,B,-,A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,-,-
wPt.6149,6A2,5.9594,-,A,-,B,B,A,B,B,B,A,A,B,B,B,A,-,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,-,-,B,B,A,A,B,-,A,B,B,-,A,B,B,-,A,A,-,B,A,A,B,-,A,B,B,B,B,-,-,-,B,B,B,B,B,B,-,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,A,-
mwg2053A,6A2,5.9594,A,A,A,B,B,A,B,B,B,-,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,-,A,A,A,B,B,A,A,A,B,B,B,B,A,A,A
cdo347,6A2,9.4492,A,A,A,B,B,A,B,B,B,-,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,A,A,B,B,A,A,A,A,A,B,B,A,A,B,B,A,B,A,A,B,B,-,B,A,-,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,-,A,A,A,B,B,A,A,A,B,B,B,B,A,A,A
wPt.9402,6A2,10.6688,A,A,A,B,B,A,B,B,B,A,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,-,-,B,-,-,B,B,A,A,B,A,A,B,B,A,A,B,B,A,B,A,A,B,B,A,B,A,A,B,B,B,B,A,A,-,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,A,-
wPt.2780,6A2,10.6688,A,A,A,B,B,A,B,B,B,A,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,-,A,B,A,-,B,B,A,A,B,A,A,B,B,A,A,B,B,A,B,A,A,B,B,A,B,A,A,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,A,-
P39.M50.307,6A2,12.9419,A,A,A,B,B,A,B,B,B,A,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,A,A,B,B,A,A,B,A,A,B,B,A,A,B,B,A,A,A,A,B,B,A,B,A,A,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,B,A,B,B,A,A,A,B,B,B,B,A,A,B
mwg798b,6A2,16.4728,A,A,A,B,B,A,B,B,B,-,A,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,A,B,B,A,A,B,B,A,-,B,A,A,B,B,A,A,B,B,A,-,A,A,B,-,A,B,A,A,B,B,A,B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,B,B,B,B,A,A,-
wPt.4164,6B1,0,A,A,B,A,A,A,B,A,B,-,B,A,A,B,B,A,A,A,A,B,B,A,A,A,A,A,A,B,B,A,B,A,-,B,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
wPt.7421,6B1,0,A,A,B,A,A,A,B,A,B,-,B,A,A,B,B,A,A,A,A,B,B,A,A,A,A,A,A,B,B,A,B,A,B,B,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
wPt.0008,6B1,8.1259,B,A,B,A,B,A,B,A,B,B,B,A,-,B,B,A,A,B,A,B,B,A,A,-,A,A,A,B,B,-,B,A,B,B,-,A,B,A,B,B,B,B,B,A,-,A,A,-,-,-,A,B,B,B,B,A,B,B,A,A,B,B,B,A,-,B,A,B,-,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,-,-
P39.M50.94,6B1,12.024,B,A,B,A,B,A,B,A,B,B,B,A,A,B,B,A,A,B,A,B,B,A,A,A,A,A,A,B,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,A,A,A,-,B,A,A,A,B,B,A,A,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,B,-
P42.M48.219,6B1,13.1735,B,-,B,A,B,A,-,A,B,B,B,A,A,B,B,A,A,B,A,B,B,A,A,A,A,A,A,B,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,A,A,A,A,B,-,A,A,B,B,A,A,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
P34.M48.155,6B1,19.2786,B,A,B,A,B,A,B,B,B,B,B,A,A,B,B,A,A,B,A,B,B,B,A,A,A,A,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,A,B,-,B,A,A,A,B,B,A,A,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,A,A,B,B,B,A,B,A,B,-,A,-
wPt.8117,6B1,21.6046,B,A,B,A,B,A,B,B,B,-,B,A,A,B,B,A,A,B,A,B,B,B,A,A,A,A,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,-,B,A,A,A,A,A,B,B,B,A,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,A,A,B,B,B,A,B,A,B,B,A,-
wPt.2938,6B1,26.8041,B,A,B,B,B,-,B,B,B,B,B,A,A,B,B,A,A,B,B,B,B,B,B,-,B,-,A,B,B,A,B,A,B,B,B,-,B,A,B,B,B,B,A,A,A,B,-,A,A,A,A,B,B,B,A,-,B,B,-,A,B,B,-,A,A,B,A,B,A,B,A,-,B,B,B,A,B,A,A,A,A,A,A,B,B,B,A,B,A,B,B,A,-
wPt.5316,6B1,41.6174,B,B,B,A,B,A,A,B,B,-,B,A,A,B,B,-,A,B,A,B,B,B,A,A,B,A,A,B,A,-,B,A,B,B,-,B,B,A,B,B,B,B,A,A,A,B,A,B,A,A,A,B,B,A,-,A,B,B,A,A,B,B,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,A,A,-
wPt.2045,6B1,44.1496,B,B,B,A,B,A,A,B,B,A,B,A,-,B,B,A,A,B,A,B,B,B,A,A,B,A,A,-,A,A,B,-,B,B,B,B,B,A,B,B,B,B,A,A,A,-,A,A,A,A,A,B,B,B,B,A,B,-,A,A,B,B,B,A,-,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,A,A,-
wPt.7114,6B1,44.1496,B,B,B,A,B,A,A,B,B,A,-,A,A,B,B,A,A,B,A,B,B,B,A,-,B,A,A,B,A,A,B,A,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,A,-,A,B,B,B,B,A,B,B,A,A,B,B,B,-,A,B,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,A,A,-
wPt.3661,6B1,59.7683,B,-,A,A,B,A,A,B,-,B,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,B,B,A,B,A,A,A,B,A,A,A,B,A,B,B,B,-,A,-,B,A,A,A,A,B,A,A,A,A,B,B,B,A,A,B,B,B,-,-,A,A,A,A,B,A,B,B,B,A,B,A,B,B,B,-
wPt.1695,6B1,59.7683,B,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,-,B,A,B,A,A,A,B,A,A,A,-,A,B,B,-,-,A,-,B,A,A,A,A,-,A,A,A,A,B,B,B,A,A,B,B,B,-,-,A,A,A,A,B,A,B,B,-,A,-,A,-,B,-,-
